main_uberon_id,mesh_ids,umls_ids
UBERON:0003666,,"C1710580 {source=""ncithesaurus:Upper_Jaw_Molar""}"
UBERON:0003667,,"C1708756 {source=""ncithesaurus:Lower_Jaw_Molar""}"
UBERON:0003668,D002061,"C0006441 {source=""ncithesaurus:Synovial_Bursa""}"
UBERON:0003669,D005206,"C0015642 {source=""ncithesaurus:Fascia_Lata""}"
UBERON:0003670,D012902,"C0037359 {source=""ncithesaurus:Smegma""}"
UBERON:0003671,D016118,"C0078960 {source=""ncithesaurus:Anterior_Cruciate_Ligament""}"
UBERON:0003672,D003817,"C0011443 {source=""ncithesaurus:Dentition""}"
UBERON:0003673,D017843,"C0206327 {source=""ncithesaurus:Ligamentum_Flavum""}"
UBERON:0003674,D003481,"C0010482 {source=""ncithesaurus:Canine_Tooth""}"
UBERON:0003675,D019228,"C0226993 {source=""ncithesaurus:Corona_Dentis""}"
UBERON:0003676,D017847,"C0206332 {source=""ncithesaurus:Patellar_Ligament""}"
UBERON:0003677,D014092,
UBERON:0003678,D019227,
UBERON:0003679,D009060,"C0026638 {source=""ncithesaurus:Floor_of_the_Mouth""}"
UBERON:0003680,D016119,"C0080039 {source=""ncithesaurus:Posterior_Cruciate_Ligament""}"
UBERON:0003681,D008410,"C0024890 {source=""ncithesaurus:Muscle_of_the_Mastication""}"
UBERON:0003682,D010156,"C0030213 {source=""ncithesaurus:Palatal_Muscle""}"
UBERON:0003683,D017006,"C0085515 {source=""ncithesaurus:Rotator_Cuff""}"
UBERON:0003684,D034841,"C0230168 {source=""ncithesaurus:Abdominal_Cavity""}"
UBERON:0003685,D003393,
UBERON:0003686,D020390,"C0227130 {source=""ncithesaurus:Tooth_Socket""}"
UBERON:0003687,D005539,"C0016519 {source=""ncithesaurus:Foramen_Magnum""}"
UBERON:0003688,D009852,"C0028977 {source=""ncithesaurus:Omentum""}"
UBERON:0003689,D012658,"C0036609 {source=""ncithesaurus:Sella_Turcica""}"
UBERON:0003690,D012447,
UBERON:0003691,D004824,
UBERON:0003692,D000173,"C0001208 {source=""ncithesaurus:Acromioclavicular_Joint""}"
UBERON:0003693,D012187,"C0035359 {source=""ncithesaurus:Retroperitoneum""}"
UBERON:0003694,D001268,"C0004168 {source=""ncithesaurus:Atlanto-axial_Joint""}"
UBERON:0003695,D008662,"C0025525 {source=""ncithesaurus:Metacarpophalangeal_Joint""}"
UBERON:0003696,D008683,"C0025589 {source=""ncithesaurus:Metatarsophalangeal_Joint""}"
UBERON:0003697,D034861,"C0836916 {source=""ncithesaurus:Abdominal_Wall""}"
UBERON:0003698,D013380,"C0038593 {source=""ncithesaurus:Subtalar_Joint""}"
UBERON:0003699,D011631,"C0034015 {source=""ncithesaurus:Pubic_Symphisis""}"
UBERON:0003700,D013704,"C0039493 {source=""ncithesaurus:Jaw_Joint""}"
UBERON:0003701,D000125,"C0001074 {source=""ncithesaurus:Achilles_Tendon""}"
UBERON:0003702,D007264,"C0021445 {source=""ncithesaurus:Inguinal_Canal""}"
UBERON:0003703,D017734,"C0206187 {source=""ncithesaurus:Extrahepatic_Bile_Duct""}"
UBERON:0003704,D001653,"C0005401 {source=""ncithesaurus:Intrahepatic_Bile_Duct""}"
UBERON:0003705,D008467,
UBERON:0003706,D014827,"C0042930 {source=""ncithesaurus:Vocal_Cord""}"
UBERON:0003707,D012850,"C0503361 {source=""ncithesaurus:Sinus_of_Valsava""}"
UBERON:0003708,D002346,
UBERON:0003709,D002941,
UBERON:0003710,D014651,"C0042367 {source=""ncithesaurus:Vasa_Vasorum""}"
UBERON:0003711,D016121,"C0006095 {source=""ncithesaurus:Innominate_Vein""}"
UBERON:0003712,D002426,"C0007473 {source=""ncithesaurus:Cavernous_Sinus""}"
UBERON:0003713,D013162,"C0038001 {source=""ncithesaurus:Splenic_Vein""}"
UBERON:0003714,D009417,"C0027757 {source=""ncithesaurus:Nervous_Tissue""}"
UBERON:0003715,D013153,
UBERON:0003716,D012009,
UBERON:0003718,D009470,"C0027871 {source=""ncithesaurus:Muscle_Spindle""}"
UBERON:0003719,D010141,
UBERON:0003720,D035262,"C0230044 {source=""ncithesaurus:Anterior_Fossa""}"
UBERON:0003721,D008036,
UBERON:0003722,D035301,"C0230045 {source=""ncithesaurus:Middle_Fossa""}"
UBERON:0003723,D014725,"C0042598 {source=""ncithesaurus:Vestibular_Nerve""}"
UBERON:0003724,D009138,
UBERON:0003725,D002572,
UBERON:0003726,D013900,
UBERON:0003727,D007367,"C1285089 {source=""ncithesaurus:Intercostal_Nerve""}"
UBERON:0003728,D008482,"C0025066 {source=""ncithesaurus:Mediastinum""}"
UBERON:0003729,D009061,"C0026639 {source=""ncithesaurus:Oral_Mucosa""}"
UBERON:0003822,D001132,"C0446516 {source=""ncithesaurus:Arm""}"
UBERON:0003823,D007866,"C1140621 {source=""ncithesaurus:Leg""}"
UBERON:0003824,D013900,
UBERON:0003843,,"C1709309 {source=""ncithesaurus:Odontogenic_Epithelial_Remnants""}"
UBERON:0003846,,"C1711423 {source=""ncithesaurus:Thymic_Epithelial_Tissue""}"
UBERON:0003847,,"C1711424 {source=""ncithesaurus:Thyroid_Artery""}"
UBERON:0003861,,"C0223076 {source=""ncithesaurus:Arch_of_the_Vertebra""}"
UBERON:0003862,,"C1708086 {source=""ncithesaurus:Foot_Digit_4_Phalanx""}"
UBERON:0003863,,"C1708088 {source=""ncithesaurus:Foot_Digit_5_Phalanx""}"
UBERON:0003864,,"C0223828 {source=""ncithesaurus:Middle_Phalanx_of_the_Hand""}"
UBERON:0003865,,"C1269782 {source=""ncithesaurus:Distal_Phalanx_of_Hand""}"
UBERON:0003867,,"C0224026 {source=""ncithesaurus:Distal_Phalanx_of_Foot""}"
UBERON:0003868,,"C0224020 {source=""ncithesaurus:Proximal_Phalanx_of_Foot""}"
UBERON:0003881,"D056547 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0694598 {source=""ncithesaurus:CA1_Field_of_the_Cornu_Ammonis"", source=""BIRNLEX:1197""}"
UBERON:0003882,"D056651 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0694599 {source=""ncithesaurus:CA2_Field_of_the_Cornu_Ammonis"", source=""BIRNLEX:1362""}"
UBERON:0003883,"D056654 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0694600 {source=""BIRNLEX:1204"", source=""ncithesaurus:CA3_Field_of_the_Cornu_Ammonis""}"
UBERON:0003884,,"C2328406 {source=""ncithesaurus:CA4_Field_of_the_Cornu_Ammonis""}"
UBERON:0003887,,"C1512940 {source=""ncithesaurus:Intraembryonic_Coelom""}"
UBERON:0003888,,"C1517055 {source=""ncithesaurus:Extraembryonic_Coelom""}"
UBERON:0003889,D005187,"C0015560 {source=""ncithesaurus:Fallopian_Tube""}"
UBERON:0003890,D009095,"C0026732 {source=""ncithesaurus:Mullerian_Duct""}"
UBERON:0003891,,"C0927195 {source=""ncithesaurus:Stroma_Connective_Tissue""}"
UBERON:0003894,,"C0734013 {source=""ncithesaurus:Hepatic_Cord""},C1514451 {source=""ncithesaurus:Primordium_of_the_Liver""}"
UBERON:0003902,,"C1518263 {source=""ncithesaurus:Neural_Retina""}"
UBERON:0003903,D002060,
UBERON:0003906,,"C1516293 {source=""ncithesaurus:Cardiac_Jelly""}"
UBERON:0003911,,"C1516506 {source=""ncithesaurus:Choroid_Plexus_Epithelium""}"
UBERON:0003917,D005216,
UBERON:0003922,,"C1283285 {source=""ncithesaurus:Pancreatic_Bud""}"
UBERON:0003929,,"C0836205 {source=""ncithesaurus:Gut_Epithelium""}"
UBERON:0003943,,"C0501716 {source=""BIRNLEX:2626""}"
UBERON:0003948,D015824,
UBERON:0003951,D005654,"C0740422 {source=""ncithesaurus:Fundus""}"
UBERON:0003957,D016570,
UBERON:0003959,D012152,"C0035278 {source=""ncithesaurus:Rete_Testis""}"
UBERON:0003981,,"C1514441 {source=""ncithesaurus:Primordial_Follicle""}"
UBERON:0003987,,"C0229950 {source=""ncithesaurus:Hassall_s_Corpuscle""}"
UBERON:0003991,,"C0152288 {source=""ncithesaurus:Foramen_of_Magendie""}"
UBERON:0003992,,"C0152287 {source=""ncithesaurus:Foramen_of_Luschka""}"
UBERON:0003993,,"C0016520 {source=""ncithesaurus:Foramen_of_Monroe""}"
UBERON:0004012,,"C0027929 {source=""ncithesaurus:Golgi_Tendon_Organ""}"
UBERON:0004014,,"C0227766 {source=""ncithesaurus:Labium_Minus""}"
UBERON:0004016,,"C0180383 {source=""ncithesaurus:Dermatome""}"
UBERON:0004019,D011311,
UBERON:0004027,,"C0230972 {source=""ncithesaurus:Chorionic_Plate""}"
UBERON:0004029,,"C0229108 {source=""ncithesaurus:Canal_of_Schlemm""}"
UBERON:0004050,,"C0228144 {source=""ncithesaurus:Subarachnoid_Cistern""}"
UBERON:0004052,,"C0228150 {source=""ncithesaurus:Quadrigeminal_Cistern""}"
UBERON:0004055,,"C1514439 {source=""ncithesaurus:Primitive_Pit""}"
UBERON:0004056,,"C1514434 {source=""ncithesaurus:Primitive_Groove""}"
UBERON:0004064,,"C1511061 {source=""ncithesaurus:Basal_Plate""}"
UBERON:0004066,,"C1517321 {source=""ncithesaurus:Frontonasal_Prominence""}"
UBERON:0004084,,"C0227759 {source=""ncithesaurus:Labium""}"
UBERON:0004085,,"C0227760 {source=""ncithesaurus:Labium_Majus""}"
UBERON:0004086,D002552,"C0007799 {source=""ncithesaurus:Ventricle_Brain""}"
UBERON:0004087,D014684,"C0042460 {source=""ncithesaurus:Vena_Cava""}"
UBERON:0004096,D009809,"C0028881 {source=""ncithesaurus:Odontoid_Process""}"
UBERON:0004103,D000539,"C0447411 {source=""ncithesaurus:Alveolar_Ridge""}"
UBERON:0004106,,"C0229319 {source=""ncithesaurus:Crus_Helicis""}"
UBERON:0004108,,"C0222724 {source=""ncithesaurus:Clivus""}"
UBERON:0004113,,"C1513769 {source=""ncithesaurus:Muscle_of_the_Tympanum""}"
UBERON:0004117,,"C0231067 {source=""ncithesaurus:Pharyngeal_Pouch""}"
UBERON:0004122,D014566,"C0042066 {source=""ncithesaurus:Genitourinary_System""}"
UBERON:0004128,,"C0231106 {source=""ncithesaurus:Optic_Vesicle""}"
UBERON:0004130,,"C1707522 {source=""ncithesaurus:Cortical_Cell_Layer_of_the_Cerebellum""}"
UBERON:0004134,D007687,
UBERON:0004135,D007686,
UBERON:0004148,,"C0226654 {source=""ncithesaurus:Cardiac_Vein""},C0226737 {source=""ncithesaurus:Coronary_Vein""}"
UBERON:0004154,,"C0225837 {source=""ncithesaurus:Septum_Primum""}"
UBERON:0004155,,"C0225838 {source=""ncithesaurus:Septum_Secundum""}"
UBERON:0004161,,"C0231004 {source=""ncithesaurus:Septum_Transversum""}"
UBERON:0004167,,"C0152301 {source=""BIRNLEX:1049""}"
UBERON:0004170,,"C1520137 {source=""ncithesaurus:White_Commissure""}"
UBERON:0004178,,"C1706825 {source=""ncithesaurus:Aorta_Smooth_Muscle_Tissue""}"
UBERON:0004184,,"C1521760 {source=""ncithesaurus:Prostatic_Stroma""}"
UBERON:0004187,D006243,"C0018597 {source=""ncithesaurus:Harderian_Gland""}"
UBERON:0004194,,"C1517630 {source=""ncithesaurus:Juxtamedullary_Nephron""}"
UBERON:0004200,,"C0227629 {source=""ncithesaurus:Renal_Pyramid""},C1514613 {source=""ncithesaurus:Pyramid_of_Malpighi""}"
UBERON:0004212,,"C0226356 {source=""ncithesaurus:Glomerular_Capillary""}"
UBERON:0004221,,"C1708547 {source=""ncithesaurus:Intestinal_Smooth_Muscle_Tissue""}"
UBERON:0004232,,"C1708791 {source=""ncithesaurus:Lymphatic_Vessel_Smooth_Muscle_Tissue""}"
UBERON:0004237,D009131,"C1519956 {source=""ncithesaurus:Vascular_Smooth_Muscle_Tissue""}"
UBERON:0004240,,"C1708179 {source=""ncithesaurus:Gallbladder_Smooth_Muscle_Tissue""}"
UBERON:0004242,,"C1707055 {source=""ncithesaurus:Bronchus_Smooth_Muscle_Tissue""}"
UBERON:0004274,,"C1711323 {source=""ncithesaurus:Choroid_Plexus_Epithelium_of_the_Lateral_Ventricle""}"
UBERON:0004276,,"C1707392 {source=""ncithesaurus:Choroid_Plexus_Epithelium_of_the_Fourth_Ventricle""}"
UBERON:0004288,D012863,
UBERON:0004290,,"C1511786 {source=""ncithesaurus:Dermomyotome""}"
UBERON:0004294,,"C0227647 {source=""ncithesaurus:Endothelium_of_the_Glomerular_Capillary""}"
UBERON:0004339,,"C0205950 {source=""ncithesaurus:Skullcap""}"
UBERON:0004340,D000482,"C0002084 {source=""ncithesaurus:Allantois""}"
UBERON:0004341,"D054240 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0033153 {source=""ncithesaurus:Primitive_Streak""}"
UBERON:0004344,,"C0231085 {source=""ncithesaurus:Cardinal_Vein""}"
UBERON:0004346,,"C0228051 {source=""ncithesaurus:Gubernaculum_Testis""}"
UBERON:0004347,D018878,"C0282505 {source=""ncithesaurus:Limb_Bud""}"
UBERON:0004356,,"C1516037 {source=""ncithesaurus:Apical_Ectodermal_Ridge""}"
UBERON:0004358,,"C0228023 {source=""ncithesaurus:Head_of_the_Epididymis""}"
UBERON:0004359,,"C0228022 {source=""ncithesaurus:Body_of_the_Epididymis""}"
UBERON:0004360,,"C0228024 {source=""ncithesaurus:Tail_of_the_Epididymis""}"
UBERON:0004362,,"C1517197 {source=""ncithesaurus:First_Pharyngeal_Arch""}"
UBERON:0004363,,"C0003489 {source=""ncithesaurus:Aortic_Arch""}"
UBERON:0004367,D003886,"C0011665 {source=""ncithesaurus:Descemet_s_Membrane""}"
UBERON:0004370,,"C0229127 {source=""ncithesaurus:Bowman_s_Membrane""}"
UBERON:0004449,D002536,"C0007770 {source=""ncithesaurus:Cerebral_Artery""}"
UBERON:0004450,,"C0750610 {source=""ncithesaurus:Gastric_Vein""}"
UBERON:0004452,D014953,
UBERON:0004454,D000842,
UBERON:0004455,,"C1518306 {source=""ncithesaurus:Neurula""}"
UBERON:0004465,D009334,
UBERON:0004478,D007821,
UBERON:0004533,,"C0227998 {source=""ncithesaurus:Left_Testis""}"
UBERON:0004534,,"C0227997 {source=""ncithesaurus:Right_Testis""}"
UBERON:0004535,D002319,"C0007226 {source=""ncithesaurus:Cardiovascular_System""}"
UBERON:0004538,,"C0227614 {source=""ncithesaurus:Left_Kidney""}"
UBERON:0004539,,"C0227613 {source=""ncithesaurus:Right_Kidney""}"
UBERON:0004545,,"C0152345 {source=""ncithesaurus:External_Capsule""}"
UBERON:0004547,,"C0230964 {source=""ncithesaurus:Decidua_Capsularis""}"
UBERON:0004550,"D049630 {mapping:provider=""https://github.com/biopragmatics/biomappings"", mapping:justification=""https://w3id.org/semapv/vocab/LexicalMatching""}","C0227192 {source=""ncithesaurus:Lower_Esophageal_Sphincter""}"
UBERON:0004562,,"C0447128 {source=""ncithesaurus:Digital_Vein""}"
UBERON:0004582,,"C1267406 {source=""ncithesaurus:Venous_System""}"
UBERON:0004590,,"C1409894 {source=""ncithesaurus:Sphincter""}"
UBERON:0004601,,"C1709945 {source=""ncithesaurus:Rib_1""}"
UBERON:0004602,,"C1709949 {source=""ncithesaurus:Rib_2""}"
UBERON:0004603,,"C1709950 {source=""ncithesaurus:Rib_3""}"
UBERON:0004604,,"C1709951 {source=""ncithesaurus:Rib_4""}"
UBERON:0004605,,"C1711376 {source=""ncithesaurus:Rib_5""}"
UBERON:0004606,,"C1709952 {source=""ncithesaurus:Rib_6""}"
UBERON:0004607,,"C1709953 {source=""ncithesaurus:Rib_7""}"
UBERON:0004608,,"C1709955 {source=""ncithesaurus:Rib_9""}"
UBERON:0004609,,"C1709946 {source=""ncithesaurus:Rib_10""}"
UBERON:0004610,,"C1709947 {source=""ncithesaurus:Rib_11""}"
UBERON:0004611,,"C1709948 {source=""ncithesaurus:Rib_12""}"
UBERON:0004612,,"C0459939 {source=""ncithesaurus:C3_Vertebra""}"
UBERON:0004613,,"C0459941 {source=""ncithesaurus:C4_Vertebra""}"
UBERON:0004614,,"C0459943 {source=""ncithesaurus:C5_Vertebra""}"
UBERON:0004615,,"C0459944 {source=""ncithesaurus:C6_Vertebra""}"
UBERON:0004616,,"C0223176 {source=""ncithesaurus:C7_Vertebra""}"
UBERON:0004617,,"C0223492 {source=""ncithesaurus:L1_Vertebra""}"
UBERON:0004618,,"C0223507 {source=""ncithesaurus:L2_Vertebra""}"
UBERON:0004619,,"C0223522 {source=""ncithesaurus:L3_Vertebra""}"
UBERON:0004620,,"C0223537 {source=""ncithesaurus:L4_Vertebra""}"
UBERON:0004621,,"C0223552 {source=""ncithesaurus:L5_Vertebra""}"
UBERON:0004622,,"C0223598 {source=""ncithesaurus:S1_Vertebra""}"
UBERON:0004623,,"C0223599 {source=""ncithesaurus:S2_Vertebra""}"
UBERON:0004624,,"C0223600 {source=""ncithesaurus:S3_Vertebra""}"
UBERON:0004625,,"C0223601 {source=""ncithesaurus:S4_Vertebra""}"
UBERON:0004626,,"C0459933 {source=""ncithesaurus:T1_Vertebra""}"
UBERON:0004627,,"C0459936 {source=""ncithesaurus:T2_Vertebra""}"
UBERON:0004628,,"C0459952 {source=""ncithesaurus:T3_Vertebra""}"
UBERON:0004629,,"C0459951 {source=""ncithesaurus:T4_Vertebra""}"
UBERON:0004630,,"C0459950 {source=""ncithesaurus:T5_Vertebra""}"
UBERON:0004631,,"C0459949 {source=""ncithesaurus:T6_Vertebra""}"
UBERON:0004632,,"C0459947 {source=""ncithesaurus:T7_Vertebra""}"
UBERON:0004633,,"C0459954 {source=""ncithesaurus:T9_Vertebra""}"
UBERON:0004634,,"C0459955 {source=""ncithesaurus:T10_Vertebra""}"
UBERON:0004635,,"C0459956 {source=""ncithesaurus:T11_Vertebra""}"
UBERON:0004636,,"C0459957 {source=""ncithesaurus:T12_Vertebra""}"
UBERON:0004638,,"C1706972 {source=""ncithesaurus:Blood_Vessel_Endothelium""}"
UBERON:0004641,,"C0229681 {source=""ncithesaurus:Splenic_Capsule""}"
UBERON:0004643,,"C0228162 {source=""ncithesaurus:Lateral_Ventricle_Ependyma""}"
UBERON:0004644,,"C0228171 {source=""ncithesaurus:Fourth_Ventricle_Ependyma""}"
UBERON:0004645,,"C0225339 {source=""ncithesaurus:Transitional_Epithelium""}"
UBERON:0004646,,"C0226153 {source=""ncithesaurus:Infraorbital_Artery""}"
UBERON:0004647,,"C0227518 {source=""ncithesaurus:Hepatic_Lobule""}"
UBERON:0004648,,"C0227177 {source=""ncithesaurus:Esophageal_Muscularis_Mucosa""}"
UBERON:0004657,D008335,
UBERON:0004670,D004805,"C0014472 {source=""ncithesaurus:Ependyma""}"
UBERON:0004671,,"C0152300 {source=""BIRNLEX:1103""}"
UBERON:0004672,,"C0152282 {source=""ncithesaurus:Occipital_Horn_of_the_Lateral_Ventricle"", source=""BIRNLEX:1297""}"
UBERON:0004675,,C0175555
UBERON:0004676,"D066152 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0228567 {source=""BIRNLEX:2666""},C0228582 {source=""ncithesaurus:Lateral_Horn_of_the_Spinal_Cord""}"
UBERON:0004677,,"C1512274 {source=""BIRNLEX:2669""}"
UBERON:0004680,,"C0228289 {source=""BIRNLEX:739""}"
UBERON:0004684,D011903,"C0034671 {source=""ncithesaurus:Raphe_Nuclei""}"
UBERON:0004690,,"C0226751 {source=""ncithesaurus:Pancreatico-Duodenal_Vein""}"
UBERON:0004691,,"C1707061 {source=""ncithesaurus:Bulbourethral_Gland_Secretion""}"
UBERON:0004697,,"C1711398 {source=""ncithesaurus:Peyer_s_Patch_Germinal_Center""}"
UBERON:0004698,,"C1710623 {source=""ncithesaurus:Vena_Cava_Endothelium""}"
UBERON:0004700,,"C1706849 {source=""ncithesaurus:Arterial_System_Endothelium""}"
UBERON:0004701,,"C1710626 {source=""ncithesaurus:Venous_System_Endothelium""}"
UBERON:0004704,,"C0836913 {source=""ncithesaurus:Fossa""}"
UBERON:0004706,,"C1284055 {source=""ncithesaurus:Bulbus_Cordis""}"
UBERON:0004711,D007601,"C0022427 {source=""ncithesaurus:Jugular_Vein""}"
UBERON:0004713,,"C0227937 {source=""ncithesaurus:Corpora_Cavernosa""},C1709494 {source=""ncithesaurus:Penis_Erectile_Tissue""}"
UBERON:0004714,D012688,"C0036700 {source=""BIRNLEX:1315"", source=""ncithesaurus:Septum_Pellucidum""}"
UBERON:0004716,,"C1516779 {source=""ncithesaurus:Conceptus""}"
UBERON:0004717,,"C1272490 {source=""BIRNLEX:1763""}"
UBERON:0004718,,"C1272489 {source=""BIRNLEX:1757""}"
UBERON:0004720,"D065814 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}","C0228482 {source=""BIRNLEX:1106"", source=""ncithesaurus:Vermis""}"
UBERON:0004721,,"C0229465 {source=""ncithesaurus:Ampullary_Crest""}"
UBERON:0004722,,"C0458298 {source=""ncithesaurus:Deep_Cervical_Lymph_Node""}"
UBERON:0004723,,"C1512856 {source=""ncithesaurus:Interlobular_Artery""}"
UBERON:0004724,,"C0229251 {source=""ncithesaurus:Medial_Palpebral_Ligament""}"
UBERON:0004725,D066195,"C0228280 {source=""BIRNLEX:1097""}"
UBERON:0004727,D003056,"C0009201 {source=""ncithesaurus:Cochlear_Nerve""}"
UBERON:0004734,D005775,"C0017199 {source=""ncithesaurus:Gastrula""},C1284022 {source=""ncithesaurus:Trilaminar_Embryonic_Disc""}"
UBERON:0004749,"D054239 {mapping:justification=""https://w3id.org/semapv/vocab/ManualMappingCuration"", author:id=""https://orcid.org/0000-0001-9439-5346"", mapping:provider=""https://github.com/biopragmatics/biomappings""}",
UBERON:0004750,D001756,
UBERON:0004754,,"C0016521 {source=""ncithesaurus:Oval_Foramen""}"
UBERON:0004758,D012491,
UBERON:0004760,,"C0162322 {source=""ncithesaurus:Anal_Gland""}"
UBERON:0004761,,"C1516496 {source=""ncithesaurus:Chondrocranium""}"
UBERON:0004769,D018483,
UBERON:0004772,,"C0459586 {source=""ncithesaurus:Tarsal_Plate""}"
UBERON:0004780,,"C1708197 {source=""ncithesaurus:Gastrointestinal_Tract_Lamina_Propria""}"
UBERON:0004781,,"C1708175 {source=""ncithesaurus:Gallbladder_Lamina_Propria""}"
UBERON:0004785,D020545,
UBERON:0004787,,"C1710585 {source=""ncithesaurus:Urethra_Transitional_Cell_Epithelium""}"
UBERON:0004788,,"C1709899 {source=""ncithesaurus:Renal_Pelvis_Urothelium""}"
UBERON:0004791,,"C1515431 {source=""ncithesaurus:Thymic_Trabecula""}"
UBERON:0004792,,"C1518866 {source=""ncithesaurus:Pancreatic_Endocrine_Secretion""}"
UBERON:0004793,,"C1518867 {source=""ncithesaurus:Pancreatic_Exocrine_Secretion""}"
UBERON:0004794,,"C0227179 {source=""ncithesaurus:Esophagus_Secretion""}"
UBERON:0004795,,"C0030296 {source=""ncithesaurus:Pancreatic_Secretion""}"
UBERON:0004796,,"C1709733 {source=""ncithesaurus:Prostate_Gland_Secretion""}"
UBERON:0004799,,"C1710454 {source=""ncithesaurus:Trachea_Basal_Lamina""}"
UBERON:0004800,,"C1707050 {source=""ncithesaurus:Bronchus_Basal_Lamina""}"
UBERON:0004801,,"C1711358 {source=""ncithesaurus:Cervix_Epithelium""}"
UBERON:0004805,,"C1710049 {source=""ncithesaurus:Seminal_Vesicle_Epithelium""}"
UBERON:0004806,,"C1710617 {source=""ncithesaurus:Vas_Deferens_Epithelium""}"
UBERON:0004810,,"C1709902 {source=""ncithesaurus:Renal_Tubule_Epithelium""}"
UBERON:0004812,,"C1709639 {source=""ncithesaurus:Prepuce_Epithelium""}"
UBERON:0004813,D012670,"C0036629 {source=""ncithesaurus:Seminiferous_Epithelium""}"
UBERON:0004816,,"C0751258 {source=""ncithesaurus:Laryngeal_Epithelium""}"
UBERON:0004820,,"C1711208 {source=""ncithesaurus:Bile_Duct_Epithelium""}"
UBERON:0004822,,"C1711347 {source=""ncithesaurus:Extrahepatic_Bile_Duct_Epithelium""}"
UBERON:0004823,,"C1708552 {source=""ncithesaurus:Intrahepatic_Bile_Duct_Epithelium""}"
UBERON:0004851,,"C1706824 {source=""ncithesaurus:Aorta_Endothelium""}"
UBERON:0004852,D004730,"C0014261 {source=""ncithesaurus:Vascular_Endothelium""}"
UBERON:0004861,,"C1709959 {source=""ncithesaurus:Right_Lung_Alveolus""}"
UBERON:0004862,,"C1708673 {source=""ncithesaurus:Left_Lung_Alveolus""}"
UBERON:0004863,,"C1710393 {source=""ncithesaurus:Thoracic_Sympathetic_Nerve_Trunk""}"
UBERON:0004864,D012171,
UBERON:0004870,,"C0458297 {source=""ncithesaurus:Superficial_Cervical_Lymph_Node""}"
